Job_ID,Job_Text,Sentences
9360692563,,"Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment."
9360692563,,"You will receive credit for all qualifying experience, including volunteer experience."
9360692563,,"The Department of Veterans Affairs performs pre-employment reference checks as an assessment method used in the hiring process to verify information provided by a candidate (e.g., on resume or during interview or hiring process); gain additional knowledge regarding a candidate's abilities; and assist a hiring manager with making a final selection for a position."
9360692563,,It is the policy of the VA to not deny employment to those that have faced financial hardships or periods of unemployment.
9360692563,,"Veterans and Transitioning Service Members: Please visit the VA for Vets site for career-search tools for Veterans seeking employment at VA, career development services for our existing Veterans, and coaching and reintegration support for military service members."
9360692563,,Benefits A career with the U.S. government provides employees with a comprehensive benefits package.
9360692563,,"As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding."
9360692563,,Opens in a new windowLearn more about federal benefits.
9360692563,,"Review our benefits Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent."
9360692563,,Contact the hiring agency for more information on the specific benefits offered.
9360692563,,"Required Documents As a new or existing federal employee, you and your family may have access to a range of benefits."
9360692563,,"Your benefits depend on the type of position you have - whether you're a permanent, part-time, temporary or an intermittent employee."
9360692563,,"You may be eligible for the following benefits, however, check with your agency to make sure you're eligible under their policies."
9360692563,,"To apply for this position, you must provide a complete Application Package which includes: License Resume Transcript The following documents are accepted, and may be required if applicable to your eligibility and/or qualifications for this position."
9360692563,,"Please use this checklist to ensure you have included all documents required for your application, such as a copy of your transcript (if using education to qualify), SF-50's (current/former Federal employees), etc."
9360692563,,"Résumé Include for example: contact information; descriptions of jobs held, including the name and address of employer, job title, description of duties, beginning and ending date (month/year) of employment, average hours worked per week if part-time, and supervisor's name and phone number; education, including name and location of college, dates attended, and type and date of any degree earned; other information such as possession of licenses, certificates, etc."
9360692563,,Descriptions of duties must be sufficiently detailed to document the level of experience.
9360692563,,"Although not mandatory, if the position is (was) with the Federal government, either military or civilian, you should state the series and grade or pay grade (rank) and the date of last promotion."
9360692563,,Cover Letter DD-214/ Statement of Service Disability Letter (Schedule A) Disability Letter (VA) License Other (1) Performance Appraisal Professional Certification Resume Separation Notice (RIF) SF-15 SF-50/ Notification of Personnel Action Transcript Veterans' Preference Note: Preference eligible candidates and other Veterans will be given preference when qualification of candidates are approximately equal for Title 38 positions in VHA.
9360692563,,"When applying for Federal Jobs, eligible Veterans should claim preference for 5pt (TP), 10pt (CP/CPS/XP), or for Sole Survivor Preference (SSP) in the questionnaire."
9360692563,,"You must provide a legible copy of your DD214(s) which shows dates and character of service (honorable, general, etc.)."
9360692563,,"If you are currently serving on active duty and expect to be released or discharged within 120 days you must submit documentation related to your active duty service which reflects the dates of service, character of service (honorable, general, etc.),"
9360692563,,and dates of impending separation.
9360692563,,"Additionally, disabled veterans and others eligible for 10-point preference (such as widows or mothers of eligible Veterans) must also submit an SF-15 ""Application for 10 Point Veteran Preference"" with required proof as stated on the form."
9360692563,,Documentation is required to award preference.
9360692563,,"For more information on Veterans' Preference, please visit Feds Hire Vets - Veterans - Job Seekers - Veterans' Preference."
9360692563,,How to Apply All applicants are encouraged to apply online.
9360692563,,"To apply for this position, you must complete the full questionnaire and submit the documentation specified in the Required Documents section below."
9360692563,,The complete application package must be submitted by 11:59 PM (ET) on 12/16/2024 to receive consideration.
9360692563,,To preview the questionnaire click https://apply.usastaffing.gov/ViewQuestionnaire/12472937.
9360692563,,"To begin, click Apply Online to create a USAJOBS account or log in to your existing account."
9360692563,,Follow the prompts to select your USA JOBS resume and/or other supporting documents and complete the occupational questionnaire.
9360692563,,Click Submit My Answers to submit your application package.
9360692563,,NOTE: It is your responsibility to ensure your responses and appropriate documentation is submitted prior to the closing date.
9360692563,,"To verify your application is complete, log into your USA JOBS account, https://my.usajobs.gov/Account/Login, select the Application Status link and then select the more information link for this position."
9360692563,,"The Details page will display the status of your application, the documentation received and processed, and any correspondence the agency has sent related to this application."
9360692563,,Your uploaded documents may take several hours to clear the virus scan process.
9360692563,,"To return to an incomplete application, log into your USA JOBS account and click Update Application in the vacancy announcement."
9360692563,,You must re-select your resume and/or other documents from your USA JOBS account or your application will be incomplete.
9360692563,,"Agency contact information Jeffery DuBois Email Jeffery.DuBois2@va.gov Address Chalmers P Wylie Veterans Outpatient Clinic 420 North James Road Columbus, OH 43219 US Next steps Once your online application is submitted you will receive a confirmation notification by email."
9360692563,,"After we receive application packages (including all required documents) and the vacancy announcement closes, we will review applications to ensure qualification and eligibility requirements are met."
9360692563,,"After the review is complete, a referral certificate(s) is issued and applicants will be notified of their status by email."
9360692563,,Referred applicants will be notified as such and may be contacted directly by the hiring office for an interview.
9360692563,,All referred applicants receive a final notification once a selection decision has been made.
9360692563,,You may check the status of your application at any time by logging into your USA Jobs account and clicking on Applications.
9360692563,,Information regarding your application status can be found in the USAJobs Help Center.
9360692563,,NOTE: Participation in the seasonal influenza program is a condition of employment and a requirement for all Department of Veterans Affairs Health Care Personnel (HCP).
9360692563,,It is a requirement that all HCP to receive annual seasonal influenza vaccination or obtain an exemption for medical or religious reasons.
9360692563,,Wearing a face mask is required when an exemption to the influenza vaccination has been granted.
9360692563,,HCP in violation of this directive may face disciplinary action up to and including removal from federal service.
9360692563,,"HCP are individuals who, during the influenza season, work in VHA locations or who come into contact with VA patients or other HCP as part of their duties."
9360692563,,"VHA locations include, but are not limited to, VA hospitals and associated clinics, community living centers (CLCs), community-based outpatient clinics (CBOCs), domiciliary units, Vet centers and VA-leased medical facilities."
9360692563,,"HCP include all VA licensed and unlicensed, clinical and administrative, remote and onsite, paid and without compensation, full- and part-time employees, intermittent employees, fee basis employees, VA contractors, researchers, volunteers and health professions trainees (HPTs) who are expected to perform any or all of their work at these facilities."
9360692563,,"HPTs may be paid or unpaid and include residents, interns, fellows and students."
9360692563,,HCP also includes VHA personnel providing home-based care to Veterans and drivers and other personnel whose duties put them in contact with patients outside VA medical facilities.
9360692563,,Fair and Transparent The Federal hiring process is set up to be fair and transparent.
9360692563,,Please read the following guidance.
9360692563,,"Criminal history inquiries Equal Employment Opportunity (EEO) Policy Financial suitability New employee probationary period Privacy Act Reasonable accommodation policy Selective Service Signature and false statements Social security number request Required Documents To apply for this position, you must provide a complete Application Package which includes: License Resume Transcript The following documents are accepted, and may be required if applicable to your eligibility and/or qualifications for this position."
9360692563,,"Please use this checklist to ensure you have included all documents required for your application, such as a copy of your transcript (if using education to qualify), SF-50's (current/former Federal employees), etc."
9360692563,,"Résumé Include for example: contact information; descriptions of jobs held, including the name and address of employer, job title, description of duties, beginning and ending date (month/year) of employment, average hours worked per week if part-time, and supervisor's name and phone number; education, including name and location of college, dates attended, and type and date of any degree earned; other information such as possession of licenses, certificates, etc."
9360692563,,Descriptions of duties must be sufficiently detailed to document the level of experience.
9360692563,,"Although not mandatory, if the position is (was) with the Federal government, either military or civilian, you should state the series and grade or pay grade (rank) and the date of last promotion."
9360692563,,Cover Letter DD-214/ Statement of Service Disability Letter (Schedule A) Disability Letter (VA) License Other (1) Performance Appraisal Professional Certification Resume Separation Notice (RIF) SF-15 SF-50/ Notification of Personnel Action Transcript Veterans' Preference Note: Preference eligible candidates and other Veterans will be given preference when qualification of candidates are approximately equal for Title 38 positions in VHA.
9360692563,,"When applying for Federal Jobs, eligible Veterans should claim preference for 5pt (TP), 10pt (CP/CPS/XP), or for Sole Survivor Preference (SSP) in the questionnaire."
9360692563,,"You must provide a legible copy of your DD214(s) which shows dates and character of service (honorable, general, etc.)."
9360692563,,"If you are currently serving on active duty and expect to be released or discharged within 120 days you must submit documentation related to your active duty service which reflects the dates of service, character of service (honorable, general, etc.),"
9360692563,,and dates of impending separation.
9360692563,,"Additionally, disabled veterans and others eligible for 10-point preference (such as widows or mothers of eligible Veterans) must also submit an SF-15 ""Application for 10 Point Veteran Preference"" with required proof as stated on the form."
9360692563,,Documentation is required to award preference.
9360692563,,"For more information on Veterans' Preference, please visit Feds Hire Vets - Veterans - Job Seekers - Veterans' Preference."
9360692563,,Help This job is open to Federal employees - Competitive service Current or former competitive service federal employees.
9360692563,,Internal to an agency Current federal employees of this agency.
9360692563,,"The public U.S. Citizens, Nationals or those who owe allegiance to the U.S."
9360697757,"Sr. Telephony Contact Center Operations - Tier 3 - VP About Citi:  Citi, the leading global bank, has approximately 200 million customer accounts and does business in more than 160 countries and jurisdictions. Citi provides consumers, corporations, governments, and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management.  As a bank with a brain and a soul, Citi creates economic value that is systemically responsible and in our clients’ best interests. As a financial institution that touches every region of the world and every sector that shapes your daily life, our Enterprise Operations & Technology teams are charged with a mission that rivals any large tech company. Our technology solutions are the foundations of everything we do from keeping the bank safe, managing global resources, and providing the technical tools our workers need to be successful to designing our digital architecture and ensuring our platforms provide a first-class customer experience. We reimagine client and partner experiences to deliver excellence through secure, reliable, and efficient services.  Our commitment to diversity includes a workforce that represents the clients we serve from all walks of life, backgrounds, and origins. We foster an environment where the best people want to work. We value and demand respect for others, promote individuals based on merit, and ensure opportunities for personal development are widely available to all. Ideal candidates are innovators with well-rounded backgrounds who bring their authentic selves to work and complement our culture of delivering results with pride. If you are a problem solver who seeks passion in your work, come join us. We’ll enable growth and progress together.  About Our Team:  Citi Technology Infrastructure (CTI) provides the critical technical foundation for Citi’s operations and is responsible for delivering reliable IT solutions, scalable infrastructure services, and secure capabilities while creating a trusted customer experience and enabling Citi’s workforce to be the best for our clients. Making the bank simpler, greener, and better connected while powering it with trusted, well-secured data, and automating policy enforcement through code are all at the heart of our refreshed global strategy. Data Quality, Simplification, Environmental Stability, Automation, and Service Excellence are the key pillars and priorities on our strategic journey.  CTI Business Operations enables technology managers across the organization to effectively manage their resources and deliver their commitments in support of CTI's strategy, goals, and performance metrics. This is achieved through the provision of commercial aspects of CTI, analytics and reporting (including expense and productivity), workforce, real estate, supplier management, leadership and talent development, including entry level and pipeline programs, and employee engagement and communications.  In CTI, we are focused on delivering the best for our clients, and we know that to do this we need a talented team with diverse experiences, backgrounds and skills.  Job Overview:  The End User Voice and Contact Center Tier III Integration & Support team is responsible for providing senior level technical support and delivery to internal Citigroup businesses on a global basis. This specific role is dedicated to conduct troubleshooting, request fulfillment, remote support, trouble ticket escalation, monitoring and follow-up throughout the resolution cycle for all supported call center voice products across the Globe. This position will be specifically focused on maintaining and deployment of the Avaya Aura System/Communication Manager contact center solution.  The successful candidate must have an expert understanding of the Avaya Aura System/Communication Manager contact center solution, preferably at the enterprise level, having worked with the platform a minimum of 5 years. Contact Center as a Service (CCaas) experience preferred.  Responsibilities:  • Troubleshoot problems and manage escalations, provide solution for process issues.  • Close cooperation with technical experts to resolve problems.  • Conducting incident diagnosis and determining the most effective way of resolving it.  • Participating in testing new tools and developing operational requirements.  • Drive automation initiatives for the system maintenance activities.  • Assist in audit and compliance efforts including risk review, business monitoring, documentation of policies and procedures.  • Participation in occasional auditing projects.  • Liaising with local support groups to automate processes to increase group’s efficiency.  • Support future process conversion projects into Global Contact Center Telephony Support organization.  Qualifications:  • Proven commercial support experience within a large corporate environment, ideally in a remote environment.  • Experience in supporting Voice infrastructure, the Avaya Aura Contact Center Solution with focus on System Manager and Communication Manager.  • General telecommunication knowledge and good understanding of LAN/WAN/QOS network technology.  • Excellent analytical skills.  • Outstanding problem solving/trouble skills.  • Ability to work in flexible hours.  • Excellent communication skills – verbal and written.  Education:  • Bachelor’s/University degree or equivalent experience.  • Voice certifications - Avaya certifications or other industry relevant training.  • CCaaS/cloud certifications or other industry relevant training preferred.  -  Job Family Group:  Technology  -  Job Family:  Infrastructure  -  Time Type:  Full time  -  Primary Location:  Irving Texas United States  -  Primary Location Full Time Salary Range:  $125,760.00 - $188,640.00  In addition to salary, Citi’s offerings may also include, for eligible employees, discretionary and formulaic incentive and retention awards. Citi offers competitive employee benefits, including: medical, dental & vision coverage; 401(k); life, accident, and disability insurance; and wellness programs. Citi also offers paid time off packages, including planned time off (vacation), unplanned time off (sick leave), and paid holidays. For additional information regarding Citi employee benefits, please visit citibenefits.com. Available offerings may vary by jurisdiction, job level, and date of hire.  -  Anticipated Posting Close Date:  Jul 22, 2024  -  Citi is an equal opportunity and affirmative action employer.  Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.  Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.  View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.  View the EEO Policy Statement.  View the Pay Transparency Posting","Telephony Contact Center Operations - Tier 3 - VP About Citi: Citi, the leading global bank, has approximately 200 million customer accounts and does business in more than 160 countries and jurisdictions."
9360697757,,"Citi provides consumers, corporations, governments, and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management."
9360697757,,"As a bank with a brain and a soul, Citi creates economic value that is systemically responsible and in our clients’ best interests."
9360697757,,"As a financial institution that touches every region of the world and every sector that shapes your daily life, our Enterprise Operations & Technology teams are charged with a mission that rivals any large tech company."
9360697757,,"Our technology solutions are the foundations of everything we do from keeping the bank safe, managing global resources, and providing the technical tools our workers need to be successful to designing our digital architecture and ensuring our platforms provide a first-class customer experience."
9360697757,,"We reimagine client and partner experiences to deliver excellence through secure, reliable, and efficient services."
9360697757,,"Our commitment to diversity includes a workforce that represents the clients we serve from all walks of life, backgrounds, and origins."
9360697757,,We foster an environment where the best people want to work.
9360697757,,"We value and demand respect for others, promote individuals based on merit, and ensure opportunities for personal development are widely available to all."
9360697757,,Ideal candidates are innovators with well-rounded backgrounds who bring their authentic selves to work and complement our culture of delivering results with pride.
9360697757,,"If you are a problem solver who seeks passion in your work, come join us."
9360697757,,We’ll enable growth and progress together.
9360697757,,"About Our Team: Citi Technology Infrastructure (CTI) provides the critical technical foundation for Citi’s operations and is responsible for delivering reliable IT solutions, scalable infrastructure services, and secure capabilities while creating a trusted customer experience and enabling Citi’s workforce to be the best for our clients."
9360697757,,"Making the bank simpler, greener, and better connected while powering it with trusted, well-secured data, and automating policy enforcement through code are all at the heart of our refreshed global strategy."
9360697757,,"Data Quality, Simplification, Environmental Stability, Automation, and Service Excellence are the key pillars and priorities on our strategic journey."
9360697757,,"CTI Business Operations enables technology managers across the organization to effectively manage their resources and deliver their commitments in support of CTI's strategy, goals, and performance metrics."
9360697757,,"This is achieved through the provision of commercial aspects of CTI, analytics and reporting (including expense and productivity), workforce, real estate, supplier management, leadership and talent development, including entry level and pipeline programs, and employee engagement and communications."
9360697757,,"In CTI, we are focused on delivering the best for our clients, and we know that to do this we need a talented team with diverse experiences, backgrounds and skills."
9360697757,,Job Overview: The End User Voice and Contact Center Tier III Integration & Support team is responsible for providing senior level technical support and delivery to internal Citigroup businesses on a global basis.
9360697757,,"This specific role is dedicated to conduct troubleshooting, request fulfillment, remote support, trouble ticket escalation, monitoring and follow-up throughout the resolution cycle for all supported call center voice products across the Globe."
9360697757,,This position will be specifically focused on maintaining and deployment of the Avaya Aura System/Communication Manager contact center solution.
9360697757,,"The successful candidate must have an expert understanding of the Avaya Aura System/Communication Manager contact center solution, preferably at the enterprise level, having worked with the platform a minimum of 5 years."
9360697757,,Contact Center as a Service (CCaas) experience preferred.
9360697757,,"Responsibilities: • Troubleshoot problems and manage escalations, provide solution for process issues."
9360697757,,Close cooperation with technical experts to resolve problems.
9360697757,,Conducting incident diagnosis and determining the most effective way of resolving it.
9360697757,,Participating in testing new tools and developing operational requirements.
9360697757,,Drive automation initiatives for the system maintenance activities.
9360697757,,"Assist in audit and compliance efforts including risk review, business monitoring, documentation of policies and procedures."
9360697757,,Participation in occasional auditing projects.
9360697757,,Liaising with local support groups to automate processes to increase group’s efficiency.
9360697757,,Support future process conversion projects into Global Contact Center Telephony Support organization.
9360697757,,"Qualifications: • Proven commercial support experience within a large corporate environment, ideally in a remote environment."
9360697757,,"Experience in supporting Voice infrastructure, the Avaya Aura Contact Center Solution with focus on System Manager and Communication Manager."
9360697757,,General telecommunication knowledge and good understanding of LAN/WAN/QOS network technology.
9360697757,,Excellent analytical skills.
9360697757,,Outstanding problem solving/trouble skills.
9360697757,,Ability to work in flexible hours.
9360697757,,Excellent communication skills – verbal and written.
9360697757,,Education: • Bachelor’s/University degree or equivalent experience.
9360697757,,Voice certifications - Avaya certifications or other industry relevant training.
9360697757,,CCaaS/cloud certifications or other industry relevant training preferred.
9360697757,,"Job Family Group: Technology - Job Family: Infrastructure - Time Type: Full time - Primary Location: Irving Texas United States - Primary Location Full Time Salary Range: $125,760.00 - $188,640.00 In addition to salary, Citi’s offerings may also include, for eligible employees, discretionary and formulaic incentive and retention awards."
9360697757,,"Citi offers competitive employee benefits, including: medical, dental & vision coverage; 401(k); life, accident, and disability insurance; and wellness programs."
9360697757,,"Citi also offers paid time off packages, including planned time off (vacation), unplanned time off (sick leave), and paid holidays."
9360697757,,"For additional information regarding Citi employee benefits, please visit citibenefits.com."
9360697757,,"Available offerings may vary by jurisdiction, job level, and date of hire."
9360697757,,"Anticipated Posting Close Date: Jul 22, 2024 - Citi is an equal opportunity and affirmative action employer."
9360697757,,"Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran."
9360697757,,"Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities."
9360697757,,If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.
9360697757,,"View the ""EEO is the Law"" poster."
9360697757,,View the EEO is the Law Supplement.
9360697757,,View the EEO Policy Statement.
9360697757,,View the Pay Transparency Posting
9360733028,"JROTC Senior Army Instructor Job Location: Dodge County High School - Eastman, GA  Position Type: Full-Time  Education Level: 4 Year Degree  Job Category: Education  Description  Dodge County High School announces an opening for a certified JROTC Senior Army Instructor at our campus located in Eastman, GA. Applicants must be Warrant Officers (W-1 through W-5) or Commissioned Officers (O-3 through O-6) who have separated/retired within the past 5 years with a minimum of 10 years cumulative honorable service. NOTE: ARNG and USAR (Actively Serving)- will fall under the same requirements mentioned above. In addition, a Letter of Recommendation from the current Commander is required.  Additionally, Applicants must meet the following requirements: bachelor's degree, meet Army JROTC height/weight/body fat standards, high standards of military bearing, appearance, and moral character. It is preferred that the applicant hold a valid Cadet Command JROTC instructor certification and a Georgia Educator Permit for JROTC; however, any applicant not currently certified as a JROTC Instructor will have ninety days within hire to complete such certification. All new hires must submit to a drug screen and background check.  Once certified, the teaching responsibility associated with this position is to provide JROTC instruction (including Physical Training) to our 9th - 12th grade cadets. Other responsibilities may include coaching JROTC teams such as Color Guard, Drill Team, Rifle Team, and Raiders. This position also requires assistance in supporting various school activities after school hours and some weekends, such as parades, military ball, cadet competitions, military ceremonies, and charitable activities. The position holds an 11-month contract depending on assigned duties.  *Criminal background check and drug screen must be cleared before any candidate may begin working.  *Dodge County is an Equal Opportunity/Affirmative Action Employer.  Qualifications  Required:  Be an Army Warrant Officer (W-1 through W-5) or Commissioned Officer (O-3 through O-6) who has separated/retired within the past 5 years with a minimum of 10 years cumulative honorable service. NOTE: ARNG and USAR (Actively Serving)- will fall under the same requirements mentioned above. In addition, a Letter of Recommendation from the current Commander is required. Possess a bachelor's degree or higher Possess or obtain a U.S. Army Cadet Command JROTC Instructor Certification Meet Army JROTC height/weight/body fat standards Meet high standards of military bearing, appearance & moral character  Preferred:  Possess Cadet Comment JROTC Instructor certification Possess Georgia Educator Permit for JROTC","JROTC Senior Army Instructor Job Location: Dodge County High School - Eastman, GA Position Type: Full-Time Education Level: 4 Year Degree Job Category: Education Description Dodge County High School announces an opening for a certified JROTC Senior Army Instructor at our campus located in Eastman, GA."
9360733028,,Applicants must be Warrant Officers (W-1 through W-5) or Commissioned Officers (O-3 through O-6) who have separated/retired within the past 5 years with a minimum of 10 years cumulative honorable service.
9360733028,,NOTE: ARNG and USAR (Actively Serving)- will fall under the same requirements mentioned above.
9360733028,,"In addition, a Letter of Recommendation from the current Commander is required."
9360733028,,"Additionally, Applicants must meet the following requirements: bachelor's degree, meet Army JROTC height/weight/body fat standards, high standards of military bearing, appearance, and moral character."
9360733028,,"It is preferred that the applicant hold a valid Cadet Command JROTC instructor certification and a Georgia Educator Permit for JROTC; however, any applicant not currently certified as a JROTC Instructor will have ninety days within hire to complete such certification."
9360733028,,All new hires must submit to a drug screen and background check.
9360733028,,"Once certified, the teaching responsibility associated with this position is to provide JROTC instruction (including Physical Training) to our 9th - 12th grade cadets."
9360733028,,"Other responsibilities may include coaching JROTC teams such as Color Guard, Drill Team, Rifle Team, and Raiders."
9360733028,,"This position also requires assistance in supporting various school activities after school hours and some weekends, such as parades, military ball, cadet competitions, military ceremonies, and charitable activities."
9360733028,,The position holds an 11-month contract depending on assigned duties.
9360733028,,Criminal background check and drug screen must be cleared before any candidate may begin working.
9360733028,,Dodge County is an Equal Opportunity/Affirmative Action Employer.
9360733028,,Qualifications Required: Be an Army Warrant Officer (W-1 through W-5) or Commissioned Officer (O-3 through O-6) who has separated/retired within the past 5 years with a minimum of 10 years cumulative honorable service.
9360733028,,NOTE: ARNG and USAR (Actively Serving)- will fall under the same requirements mentioned above.
9360733028,,"In addition, a Letter of Recommendation from the current Commander is required."
9360733028,,"Possess a bachelor's degree or higher Possess or obtain a U.S. Army Cadet Command JROTC Instructor Certification Meet Army JROTC height/weight/body fat standards Meet high standards of military bearing, appearance & moral character Preferred: Possess Cadet Comment JROTC Instructor certification Possess Georgia Educator Permit for JROTC"
9360738523,"Youth Development Specialist (Kona) Position Summary The Youth Development (YD) Specialist will plan, arrange, and organize programs. Facilitates group work and YD services. Collaborates and partners with the community to coordinate the organization’s effort to fulfill the Queen’s mission to care for and ensure the wellbeing of the most vulnerable Native Hawaiian children and their families.  Essential Job Functions Youth Development • Can successfully provide opportunities for youth leadership, voice, and empowerment by facilitating the knowledge, attitudes, skills, and actions needed for youth to influence, motivate, inform, and inspire desired actions and reactions by others. • Consistently provides multiple opportunities for child/youth-initiated and child/youth-directed process and content choices. Intentionally provides leadership opportunities for all children and youth, including encouraging participants to take responsibility for content and process of their group work. • Involves children and youth in developing organization/program policy, including program budgeting, financial strategies, and organizational priorities. Supports the implementation of meaningful curricular activities that are informed by youth culture, youth voice, and the cultural beliefs and practices of participants. • Understands the change process and develops practices to support professional growth. Uses knowledge of best/promising practices to shape practices and policies that positively influence the profession. • Models positive group management practices and actions to ensure program participant safety by developing healthy relationships and appropriate physical and emotional boundaries with children and youth. • Understands and interrupts overt and internalized adultism in the context of cultural practices. • Advocates for the importance of children and youth representing their thoughts, feelings, and ideas through creative outlets. Uses child/youth-centered procedures for solving conflicts. • Continually seeks additional knowledge and new approaches in Youth Development. Program Administration • Researches, develops, plans, and implements age-appropriate outcome-based programs for children and youth based on a Positive Youth Development framework. • Creates a safe environment that facilitates learning and is encouraging and engaging for children and youth. • Provides mentorship and support to assist participants in addressing presenting issues and motivate youth in their decision-making process. Provides youth and family services to support needs as required. • Documents progress on learning plans and completes evaluations. • Collaborates with teammates to identify problems affecting Hawaiian children and families, building on their strengths. Helps build the capacities of families, groups and communities. • Collaborates with Social Services Lead and YD Leads to ensure both are represented in learning spaces. Community Engagement • Collaborates with beneficiaries and communities to strengthen their abilities to become healthy, strong and contributing members. Monitors, evaluates and makes recommendations to modify programs to ensure target YD goals are met. • Engages in community outreach to build and maintain relationships with a diverse array of organizations and individuals to further goals of Lili'uokalani Trust (LT). Other Responsibilities • Contributes to LT’s success by accepting new assignments, helping team members, being open and flexible to learning new skills, and strives to improve team and organization results. • Understands, complies and supports LT’s policies, procedures, and mission. Qualifications • Bachelor’s degree in education, human/social services, or other relevant field. Or have at least 6 years of relevant experience. • At least 2 years' experience in planning and implementing youth programs. Knowledge of youth development and the ability to work with the most vulnerable population. Licenses or Certifications • Valid driver license, clean traffic abstract, and access to a privately owned automobile with valid no-fault insurance. • Required to have a TB clearance. • First Aid and CPR/AED Certification, preferred. Job Competencies • Collaboration: Ability to interact effectively with youth, community partners, and multi-disciplinary teams. Knowledge of community resources and services. • Communication: Clearly conveys and receives information and ideas to individuals or groups that engages the listener and invites response and feedback. Demonstrates good written, oral, and listening skills. • Cultural Competence: Respects and relates well to people from varied backgrounds and is sensitive to group differences. Experience working with at-risk youth. Organizational Competencies: • Alignment with Queen’s legacy: Understanding and appreciation of Queen Lili'uokalani's story, her legacy and the Hawaiian Culture is foundational to staff’s commitment to working with our Hawaiian children, families and communities. Demonstrates respect for and appreciation of Hawaiian values history, and culture, understanding its implication in one’s work, in fostering meaningful relationships, and in embracing the community served. • Ho'omau i ka 'imi Na'auao (Continuous Learning and Improvement): Committed to creating and reinforcing an environment of continuous learning and improvement. • Ho'ike i na Mana'o Pono (Effective Communication): Communicates with those we serve and each other in a consistent manner that results in mutual understanding, harmony, and action. • No'ono'o loi (Critical Thinking and Problem Solving): Actively and skillfully understands, conceptualizes, applies, analyzes, synthesizes, and/or evaluates information and develops and supports fact-based analyses and recommendations. • Ho'o kumu a'e or 'Imi hakuhia (Innovation): Identifies and integrates creative ideas into new or existing services and promotes effective problem-solving. • Pilina Ho'ohana a me ka Hana Hilina'i (Building Relationships and Creating Trust): Manages relationships to create optimal opportunities and move the organization forward. • Alu Like I ka Hana (Teamwork): Works cooperatively and collaboratively with others throughout the organization in alignment with the organization's objectives. • Ho'onui I ka 'Ike (Capacity Building): Encourages personal growth by exhibiting trust and a belief in the capacity of others.  Job Title: Youth Development Specialist Reports to: Youth Development Lead FLSA: Exempt, Full-Time Aligned Executive: Vice President and Chief Program Officer Kīpuka/Location: Kona Department: Youth Development  Physical Requirements Performs light physical work, including climbing, stooping, kneeling, crouching, reaching, and lifting up to 25 pounds. Exposed to outdoor climate and diverse terrain.  Terms and Conditions of Employment As a condition of employment, employee will be subject to LT’s policies and procedures.","Youth Development Specialist (Kona) Position Summary The Youth Development (YD) Specialist will plan, arrange, and organize programs."
9360738523,,Facilitates group work and YD services.
9360738523,,Collaborates and partners with the community to coordinate the organization’s effort to fulfill the Queen’s mission to care for and ensure the wellbeing of the most vulnerable Native Hawaiian children and their families.
9360738523,,"Essential Job Functions Youth Development • Can successfully provide opportunities for youth leadership, voice, and empowerment by facilitating the knowledge, attitudes, skills, and actions needed for youth to influence, motivate, inform, and inspire desired actions and reactions by others. •"
9360738523,,Consistently provides multiple opportunities for child/youth-initiated and child/youth-directed process and content choices.
9360738523,,"Intentionally provides leadership opportunities for all children and youth, including encouraging participants to take responsibility for content and process of their group work. •"
9360738523,,"Involves children and youth in developing organization/program policy, including program budgeting, financial strategies, and organizational priorities."
9360738523,,"Supports the implementation of meaningful curricular activities that are informed by youth culture, youth voice, and the cultural beliefs and practices of participants. •"
9360738523,,Understands the change process and develops practices to support professional growth.
9360738523,,Uses knowledge of best/promising practices to shape practices and policies that positively influence the profession. •
9360738523,,Models positive group management practices and actions to ensure program participant safety by developing healthy relationships and appropriate physical and emotional boundaries with children and youth. •
9360738523,,Understands and interrupts overt and internalized adultism in the context of cultural practices. •
9360738523,,"Advocates for the importance of children and youth representing their thoughts, feelings, and ideas through creative outlets."
9360738523,,Uses child/youth-centered procedures for solving conflicts. •
9360738523,,Continually seeks additional knowledge and new approaches in Youth Development.
9360738523,,"Program Administration • Researches, develops, plans, and implements age-appropriate outcome-based programs for children and youth based on a Positive Youth Development framework. •"
9360738523,,Creates a safe environment that facilitates learning and is encouraging and engaging for children and youth. •
9360738523,,Provides mentorship and support to assist participants in addressing presenting issues and motivate youth in their decision-making process.
9360738523,,Provides youth and family services to support needs as required. •
9360738523,,Documents progress on learning plans and completes evaluations. •
